satellite_id,plane,slot,coverage_availability_after_removal,coverage_loss_ratio,critical_sample_hits
1657,31,45,1.0,0.0,0
1658,31,46,1.0,0.0,0
1659,31,47,1.0,0.0,0
1660,31,48,0.9999950760327023,4.923967297730476e-06,1
1661,31,49,1.0,0.0,0
1662,31,50,1.0,0.0,0
1663,31,51,1.0,0.0,0
1664,32,0,0.9999951120456023,4.887954397715313e-06,1
1665,32,1,0.9999950910487518,4.908951248187867e-06,1
1666,32,2,1.0,0.0,0
1667,32,3,1.0,0.0,0
1668,32,4,1.0,0.0,0
1669,32,5,1.0,0.0,0
1670,32,6,1.0,0.0,0
1671,32,7,1.0,0.0,0
1672,32,8,1.0,0.0,0
1673,32,9,1.0,0.0,0
1674,32,10,1.0,0.0,0
1675,32,11,1.0,0.0,0
1676,32,12,1.0,0.0,0
1677,32,13,1.0,0.0,0
1678,32,14,1.0,0.0,0
1679,32,15,1.0,0.0,0
1680,32,16,1.0,0.0,0
1681,32,17,1.0,0.0,0
1682,32,18,1.0,0.0,0
1683,32,19,1.0,0.0,0
1684,32,20,0.9999951389976722,4.861002327740798e-06,1
1685,32,21,1.0,0.0,0
1686,32,22,1.0,0.0,0
1687,32,23,1.0,0.0,0
1688,32,24,1.0,0.0,0
1689,32,25,1.0,0.0,0
1690,32,26,1.0,0.0,0
1691,32,27,1.0,0.0,0
1692,32,28,1.0,0.0,0
1693,32,29,1.0,0.0,0
1694,32,30,1.0,0.0,0
1695,32,31,1.0,0.0,0
1696,32,32,1.0,0.0,0
1697,32,33,1.0,0.0,0
1698,32,34,1.0,0.0,0
1699,32,35,1.0,0.0,0
1700,32,36,1.0,0.0,0
1701,32,37,1.0,0.0,0
1702,32,38,0.9999950910487518,4.908951248187867e-06,1
1703,32,39,1.0,0.0,0
1704,32,40,1.0,0.0,0
1705,32,41,1.0,0.0,0
1706,32,42,1.0,0.0,0
1707,32,43,1.0,0.0,0
1708,32,44,1.0,0.0,0
1709,32,45,1.0,0.0,0
1710,32,46,1.0,0.0,0
1711,32,47,1.0,0.0,0
1712,32,48,1.0,0.0,0
1713,32,49,1.0,0.0,0
1714,32,50,1.0,0.0,0
1715,32,51,1.0,0.0,0
1716,33,0,1.0,0.0,0
1717,33,1,1.0,0.0,0
1718,33,2,1.0,0.0,0
1719,33,3,1.0,0.0,0
1720,33,4,1.0,0.0,0
1721,33,5,1.0,0.0,0
1722,33,6,1.0,0.0,0
1723,33,7,1.0,0.0,0
1724,33,8,1.0,0.0,0
1725,33,9,0.9999951389976722,4.861002327740798e-06,1
1726,33,10,1.0,0.0,0
1727,33,11,1.0,0.0,0
1728,33,12,1.0,0.0,0
1729,33,13,0.9999950760327023,4.923967297730476e-06,1
1730,33,14,1.0,0.0,0
1731,33,15,1.0,0.0,0
1732,33,16,1.0,0.0,0
1733,33,17,1.0,0.0,0
1734,33,18,1.0,0.0,0
1735,33,19,1.0,0.0,0
1736,33,20,1.0,0.0,0
1737,33,21,1.0,0.0,0
1738,33,22,1.0,0.0,0
1739,33,23,1.0,0.0,0
1740,33,24,1.0,0.0,0
1741,33,25,1.0,0.0,0
1742,33,26,1.0,0.0,0
1743,33,27,1.0,0.0,0
1744,33,28,1.0,0.0,0
1745,33,29,1.0,0.0,0
1746,33,30,1.0,0.0,0
1747,33,31,1.0,0.0,0
1748,33,32,0.9999951718721248,4.828127875209939e-06,1
1749,33,33,1.0,0.0,0
1750,33,34,1.0,0.0,0
1751,33,35,1.0,0.0,0
1752,33,36,1.0,0.0,0
1753,33,37,1.0,0.0,0
1754,33,38,1.0,0.0,0
1755,33,39,1.0,0.0,0
1756,33,40,1.0,0.0,0
1757,33,41,1.0,0.0,0
1758,33,42,1.0,0.0,0
1759,33,43,1.0,0.0,0
1760,33,44,1.0,0.0,0
1761,33,45,1.0,0.0,0
1762,33,46,1.0,0.0,0
1763,33,47,1.0,0.0,0
1764,33,48,1.0,0.0,0
1765,33,49,1.0,0.0,0
1766,33,50,1.0,0.0,0
1767,33,51,1.0,0.0,0
1768,34,0,1.0,0.0,0
1769,34,1,1.0,0.0,0
1770,34,2,1.0,0.0,0
1771,34,3,1.0,0.0,0
1772,34,4,1.0,0.0,0
1773,34,5,1.0,0.0,0
1774,34,6,1.0,0.0,0
1775,34,7,1.0,0.0,0
1776,34,8,1.0,0.0,0
1777,34,9,1.0,0.0,0
1778,34,10,0.9999951389976722,4.861002327740798e-06,1
1779,34,11,1.0,0.0,0
1780,34,12,1.0,0.0,0
1781,34,13,1.0,0.0,0
1782,34,14,1.0,0.0,0
1783,34,15,1.0,0.0,0
1784,34,16,1.0,0.0,0
1785,34,17,1.0,0.0,0
1786,34,18,1.0,0.0,0
1787,34,19,1.0,0.0,0
1788,34,20,1.0,0.0,0
1789,34,21,1.0,0.0,0
1790,34,22,1.0,0.0,0
1791,34,23,1.0,0.0,0
1792,34,24,1.0,0.0,0
1793,34,25,1.0,0.0,0
1794,34,26,1.0,0.0,0
1795,34,27,1.0,0.0,0
1796,34,28,1.0,0.0,0
1797,34,29,1.0,0.0,0
1798,34,30,1.0,0.0,0
1799,34,31,1.0,0.0,0
1800,34,32,1.0,0.0,0
1801,34,33,1.0,0.0,0
1802,34,34,1.0,0.0,0
1803,34,35,1.0,0.0,0
1804,34,36,1.0,0.0,0
1805,34,37,1.0,0.0,0
1806,34,38,1.0,0.0,0
1807,34,39,1.0,0.0,0
1808,34,40,1.0,0.0,0
1809,34,41,1.0,0.0,0
1810,34,42,1.0,0.0,0
1811,34,43,1.0,0.0,0
1812,34,44,1.0,0.0,0
1813,34,45,1.0,0.0,0
1814,34,46,1.0,0.0,0
1815,34,47,1.0,0.0,0
1816,34,48,1.0,0.0,0
1817,34,49,1.0,0.0,0
1818,34,50,1.0,0.0,0
1819,34,51,1.0,0.0,0
1820,35,0,1.0,0.0,0
1821,35,1,1.0,0.0,0
1822,35,2,1.0,0.0,0
1823,35,3,1.0,0.0,0
1824,35,4,1.0,0.0,0
1825,35,5,1.0,0.0,0
1826,35,6,1.0,0.0,0
1827,35,7,1.0,0.0,0
1828,35,8,1.0,0.0,0
1829,35,9,1.0,0.0,0
1830,35,10,1.0,0.0,0
1831,35,11,1.0,0.0,0
1832,35,12,1.0,0.0,0
1833,35,13,1.0,0.0,0
1834,35,14,1.0,0.0,0
1835,35,15,1.0,0.0,0
1836,35,16,1.0,0.0,0
1837,35,17,1.0,0.0,0
1838,35,18,0.9999950910487518,4.908951248187867e-06,1
1839,35,19,0.9999951120456023,4.887954397715313e-06,1
1840,35,20,1.0,0.0,0
1841,35,21,1.0,0.0,0
1842,35,22,0.9999951718721248,4.828127875209939e-06,1
1843,35,23,1.0,0.0,0
1844,35,24,1.0,0.0,0
1845,35,25,1.0,0.0,0
1846,35,26,1.0,0.0,0
1847,35,27,1.0,0.0,0
1848,35,28,1.0,0.0,0
1849,35,29,1.0,0.0,0
1850,35,30,1.0,0.0,0
1851,35,31,1.0,0.0,0
1852,35,32,0.9999951120456023,4.887954397715313e-06,1
1853,35,33,0.9999950910487518,4.908951248187867e-06,1
1854,35,34,1.0,0.0,0
1855,35,35,1.0,0.0,0
1856,35,36,1.0,0.0,0
1857,35,37,1.0,0.0,0
1858,35,38,1.0,0.0,0
1859,35,39,1.0,0.0,0
1860,35,40,1.0,0.0,0
1861,35,41,1.0,0.0,0
1862,35,42,1.0,0.0,0
1863,35,43,1.0,0.0,0
1864,35,44,1.0,0.0,0
1865,35,45,1.0,0.0,0
1866,35,46,1.0,0.0,0
1867,35,47,1.0,0.0,0
1868,35,48,1.0,0.0,0
1869,35,49,1.0,0.0,0
1870,35,50,1.0,0.0,0
1871,35,51,1.0,0.0,0
1872,36,0,1.0,0.0,0
1873,36,1,1.0,0.0,0
1874,36,2,1.0,0.0,0
1875,36,3,1.0,0.0,0
1876,36,4,1.0,0.0,0
1877,36,5,1.0,0.0,0
1878,36,6,1.0,0.0,0
1879,36,7,1.0,0.0,0
1880,36,8,1.0,0.0,0
1881,36,9,1.0,0.0,0
1882,36,10,1.0,0.0,0
1883,36,11,1.0,0.0,0
1884,36,12,1.0,0.0,0
1885,36,13,1.0,0.0,0
1886,36,14,1.0,0.0,0
1887,36,15,1.0,0.0,0
1888,36,16,1.0,0.0,0
1889,36,17,1.0,0.0,0
1890,36,18,1.0,0.0,0
1891,36,19,1.0,0.0,0
1892,36,20,1.0,0.0,0
1893,36,21,1.0,0.0,0
1894,36,22,1.0,0.0,0
1895,36,23,0.9999950760327023,4.923967297730476e-06,1
1896,36,24,1.0,0.0,0
1897,36,25,1.0,0.0,0
1898,36,26,1.0,0.0,0
1899,36,27,1.0,0.0,0
1900,36,28,1.0,0.0,0
1901,36,29,1.0,0.0,0
1902,36,30,1.0,0.0,0
1903,36,31,1.0,0.0,0
1904,36,32,1.0,0.0,0
1905,36,33,1.0,0.0,0
1906,36,34,1.0,0.0,0
1907,36,35,1.0,0.0,0
1908,36,36,1.0,0.0,0
1909,36,37,1.0,0.0,0
1910,36,38,1.0,0.0,0
1911,36,39,1.0,0.0,0
1912,36,40,1.0,0.0,0
1913,36,41,0.9999951389976722,4.861002327740798e-06,1
1914,36,42,1.0,0.0,0
1915,36,43,1.0,0.0,0
1916,36,44,1.0,0.0,0
1917,36,45,0.9999950760327023,4.923967297730476e-06,1
1918,36,46,1.0,0.0,0
1919,36,47,1.0,0.0,0
1920,36,48,1.0,0.0,0
1921,36,49,1.0,0.0,0
1922,36,50,1.0,0.0,0
1923,36,51,1.0,0.0,0
1924,37,0,1.0,0.0,0
1925,37,1,1.0,0.0,0
1926,37,2,1.0,0.0,0
1927,37,3,1.0,0.0,0
1928,37,4,1.0,0.0,0
1929,37,5,1.0,0.0,0
1930,37,6,1.0,0.0,0
1931,37,7,1.0,0.0,0
1932,37,8,1.0,0.0,0
1933,37,9,1.0,0.0,0
1934,37,10,1.0,0.0,0
1935,37,11,1.0,0.0,0
1936,37,12,1.0,0.0,0
1937,37,13,1.0,0.0,0
1938,37,14,1.0,0.0,0
1939,37,15,1.0,0.0,0
1940,37,16,1.0,0.0,0
1941,37,17,1.0,0.0,0
1942,37,18,1.0,0.0,0
1943,37,19,1.0,0.0,0
1944,37,20,1.0,0.0,0
1945,37,21,1.0,0.0,0
1946,37,22,1.0,0.0,0
1947,37,23,1.0,0.0,0
1948,37,24,1.0,0.0,0
1949,37,25,1.0,0.0,0
1950,37,26,1.0,0.0,0
1951,37,27,1.0,0.0,0
1952,37,28,1.0,0.0,0
1953,37,29,1.0,0.0,0
1954,37,30,1.0,0.0,0
1955,37,31,1.0,0.0,0
1956,37,32,1.0,0.0,0
1957,37,33,1.0,0.0,0
1958,37,34,1.0,0.0,0
1959,37,35,1.0,0.0,0
1960,37,36,1.0,0.0,0
1961,37,37,1.0,0.0,0
1962,37,38,1.0,0.0,0
1963,37,39,1.0,0.0,0
1964,37,40,1.0,0.0,0
1965,37,41,1.0,0.0,0
1966,37,42,1.0,0.0,0
1967,37,43,1.0,0.0,0
1968,37,44,1.0,0.0,0
1969,37,45,1.0,0.0,0
1970,37,46,1.0,0.0,0
1971,37,47,1.0,0.0,0
1972,37,48,1.0,0.0,0
1973,37,49,1.0,0.0,0
1974,37,50,1.0,0.0,0
1975,37,51,1.0,0.0,0
