site_a,site_b,delay_ms,source_sat,target_sat,isl_hops,time_s
4,8,18.250180322060242,1528,1474,,79200.0
4,9,11.497580672877149,1528,1526,,79200.0
4,10,14.631560117299065,1528,1577,,79200.0
4,11,11.416512954366748,524,526,,79200.0
4,12,33.269721293452584,1528,1369,,79200.0
4,13,27.27698882356146,1528,1421,,79200.0
4,14,21.31355726202181,1528,1523,,79200.0
4,15,20.833727775433886,1528,1575,,79200.0
4,16,21.012911061148934,1528,1627,,79200.0
4,17,21.14073289657664,524,477,,79200.0
4,18,33.064653322985414,1528,1419,,79200.0
4,19,27.62485848283532,1528,1471,,79200.0
4,20,27.005501601434485,1528,1573,,79200.0
4,21,26.95669153672652,1528,1625,,79200.0
4,22,27.517144352038294,1528,1677,,79200.0
4,23,27.198773847926585,524,427,,79200.0
4,24,34.11653052415434,1528,1519,,79200.0
4,25,33.145880032163944,1528,1571,,79200.0
4,26,32.83176037995619,1528,1623,,79200.0
4,27,37.09213457559152,1528,1725,,79200.0
4,28,37.11767901103163,1528,1777,,79200.0
4,29,37.56187625863086,524,327,,79200.0
4,30,43.17666312826096,1528,1671,,79200.0
4,31,46.175815106494895,1528,1773,,79200.0
4,32,44.04232019906932,1528,1774,,79200.0
4,33,45.27425828606535,1528,1877,,79200.0
4,34,48.202702030660305,1528,22,,79200.0
4,35,45.47398682125579,524,175,,79200.0
5,6,38.022236976305365,1630,1320,,79200.0
5,7,28.945619982161833,576,269,,79200.0
5,8,22.48503125984724,576,321,,79200.0
5,9,18.58867732739527,1630,1526,,79200.0
5,10,14.760731110577439,1630,1577,,79200.0
5,11,8.22865251315795,1630,1629,,79200.0
5,12,35.281776151451325,576,117,,79200.0
5,13,28.698325580835235,576,219,,79200.0
5,14,27.448964385305793,1630,1523,,79200.0
5,15,20.928771057882756,1630,1575,,79200.0
5,16,14.541117277791056,1630,1627,,79200.0
5,17,15.079240055901764,1630,1679,,79200.0
5,18,38.29581489664358,1630,1419,,79200.0
5,19,32.957913387991915,1630,1521,,79200.0
5,20,27.075084627621298,1630,1573,,79200.0
5,21,21.18792747748031,1630,1625,,79200.0
5,22,21.366387643798596,1630,1677,,79200.0
5,23,24.316787271447687,1630,1728,,79200.0
5,24,36.469590442059996,1630,1570,,79200.0
5,25,31.2761397623768,1630,1622,,79200.0
5,26,27.967241870335798,1630,1623,,79200.0
5,27,32.227616065971134,1630,1725,,79200.0
5,28,31.78202633150057,1630,1777,,79200.0
5,29,31.96709641041635,1630,1829,,79200.0
5,30,39.728850308027546,1630,1671,,79200.0
5,31,42.728002286261486,1630,1773,,79200.0
5,32,40.154287954699065,1630,1774,,79200.0
5,33,40.90092477329263,1630,1877,,79200.0
5,34,43.82936851788759,1630,22,,79200.0
5,35,42.15429794705575,1630,23,,79200.0
6,7,8.28769511719416,1320,1371,,79200.0
6,8,15.20211008958848,1320,1423,,79200.0
6,9,21.865093412812097,1320,1525,,79200.0
6,10,28.04906510704182,1320,1577,,79200.0
6,11,34.64228376582664,1320,1629,,79200.0
6,12,11.261696639754948,1319,1369,,79200.0
6,13,11.453809350558718,1319,1421,,79200.0
6,14,15.374346004124193,1320,1473,,79200.0
6,15,21.369847412920887,1320,1575,,79200.0
6,16,27.80357859249842,1320,1627,,79200.0
6,17,34.17049625912364,1320,1729,,79200.0
6,18,17.353549232110826,1319,1419,,79200.0
6,19,14.976024629600786,166,169,,79200.0
6,20,20.62372372816614,166,221,,79200.0
6,21,23.80166931351604,1319,1625,,79200.0
6,22,27.04742551996335,1319,1676,,79200.0
6,23,31.003663617174386,1320,1728,,79200.0
6,24,25.846441186173962,166,17,,79200.0
6,25,25.92089582514181,166,69,,79200.0
6,26,26.644249291940064,166,121,,79200.0
6,27,24.652495205473556,166,172,,79200.0
6,28,29.81311346276957,166,224,,79200.0
6,29,34.580838246452075,1319,1829,,79200.0
6,30,35.66045601826891,1319,1671,,79200.0
6,31,38.46170915667743,166,1824,,79200.0
6,32,35.40373051199812,166,1926,,79200.0
6,33,36.2996170731376,166,21,,79200.0
6,34,37.76095968840288,166,73,,79200.0
6,35,34.631640747663326,166,175,,79200.0
7,8,8.35486312396609,269,320,,79200.0
7,9,14.900408636353792,269,372,,79200.0
7,10,21.67198056043553,269,424,,79200.0
7,11,28.180470670555994,269,526,,79200.0
7,12,11.059519718195318,1371,1369,,79200.0
7,13,11.099247419665677,1371,1421,,79200.0
7,14,11.240243702074837,269,271,,79200.0
7,15,17.780439832777887,1371,1575,,79200.0
7,16,24.085131809237556,269,425,,79200.0
7,17,29.80970459366715,269,477,,79200.0
7,18,17.335299260050494,1371,1419,,79200.0
7,19,17.714958775520405,1371,1471,,79200.0
7,20,17.524481003949504,269,221,,79200.0
7,21,17.75677480978205,269,273,,79200.0
7,22,23.8929895683308,269,325,,79200.0
7,23,27.414256037031386,1371,1728,,79200.0
7,24,28.001250724465322,1371,1519,,79200.0
7,25,27.76112324762511,1371,1571,,79200.0
7,26,28.140355077151586,1371,1623,,79200.0
7,27,23.93469386316771,269,223,,79200.0
7,28,24.521726798159552,269,275,,79200.0
7,29,27.778902692025884,269,276,,79200.0
7,30,36.329367092928194,1371,1671,,79200.0
7,31,39.328519071162134,1371,1773,,79200.0
7,32,36.530048239360845,269,1926,,79200.0
7,33,36.955204505608734,269,21,,79200.0
7,34,38.0148603144672,269,73,,79200.0
7,35,34.885541373727655,269,175,,79200.0
8,9,8.439819914039198,321,372,,79200.0
8,10,14.94679245185559,1474,1577,,79200.0
8,11,21.708663958977166,1474,1629,,79200.0
8,12,17.67002360720367,1423,1369,,79200.0
8,13,11.295298250455726,1423,1421,,79200.0
8,14,8.560014070745186,1474,1473,,79200.0
8,15,11.787223490144473,321,323,,79200.0
8,16,14.86995878564894,1474,1627,,79200.0
8,17,21.61886853108505,1474,1729,,79200.0
8,18,17.898066994710653,1423,1419,,79200.0
8,19,15.130258149264456,1474,1471,,79200.0
8,20,17.46991065469821,321,221,,79200.0
8,21,17.49242575696729,321,273,,79200.0
8,22,18.203926557249943,321,375,,79200.0
8,23,23.63613958474071,321,427,,79200.0
8,24,26.763331838594745,1474,1519,,79200.0
8,25,26.039395714129558,1474,1571,,79200.0
8,26,25.96461358553032,1474,1623,,79200.0
8,27,23.439345136088427,321,223,,79200.0
8,28,23.782265459205874,321,275,,79200.0
8,29,24.781025342557893,321,327,,79200.0
8,30,35.58360939473886,1474,1671,,79200.0
8,31,38.58276137297279,1474,1773,,79200.0
8,32,35.79058690040716,321,1926,,79200.0
8,33,35.97001513061113,321,21,,79200.0
8,34,36.79951317076849,321,73,,79200.0
8,35,33.67019423002895,321,175,,79200.0
9,10,8.311593161596644,1526,1577,,79200.0
9,11,15.208724116916542,1526,1629,,79200.0
9,12,21.236564805643283,372,117,,79200.0
9,13,14.653114235027195,372,219,,79200.0
9,14,11.673813470806003,1525,1523,,79200.0
9,15,11.193983984218079,1525,1575,,79200.0
9,16,11.37316726993313,1525,1627,,79200.0
9,17,15.483726690679688,1526,1679,,79200.0
9,18,23.42490953176961,1525,1419,,79200.0
9,19,17.98511469161952,1525,1471,,79200.0
9,20,17.36575781021868,1525,1573,,79200.0
9,21,17.316947745510717,1525,1625,,79200.0
9,22,14.865798964867338,372,375,,79200.0
9,23,20.519261475569188,372,427,,79200.0
9,24,24.476786732938542,1525,1519,,79200.0
9,25,23.506136240948145,1525,1571,,79200.0
9,26,23.19201658874038,1525,1623,,79200.0
9,27,25.748914222869814,372,223,,79200.0
9,28,25.853092977712706,372,275,,79200.0
9,29,26.605208916020647,372,327,,79200.0
9,30,33.53691933704515,1525,1671,,79200.0
9,31,36.53607131527909,1525,1773,,79200.0
9,32,34.40257640785353,1525,1774,,79200.0
9,33,35.63451449484954,1525,1877,,79200.0
9,34,38.383124431331176,372,73,,79200.0
9,35,35.25380549059163,372,175,,79200.0
10,11,8.444912899017588,475,526,,79200.0
10,12,27.461537126544307,424,117,,79200.0
10,13,21.25748422819108,424,219,,79200.0
10,14,14.743583372209686,424,271,,79200.0
10,15,10.955599188619207,1577,1575,,79200.0
10,16,8.314916153961773,424,425,,79200.0
10,17,11.464805881299739,475,477,,79200.0
10,18,26.609132616370015,424,67,,79200.0
10,19,21.439759103659746,424,169,,79200.0
10,20,17.52219490084309,1577,1573,,79200.0
10,21,17.26249114192105,1577,1625,,79200.0
10,22,15.012866163071568,424,375,,79200.0
10,23,14.803512301190645,424,427,,79200.0
10,24,27.642607408900037,1577,1570,,79200.0
10,25,24.138840253884137,1577,1571,,79200.0
10,26,23.580250181997645,1577,1623,,79200.0
10,27,25.686202558176795,424,223,,79200.0
10,28,25.559380438290262,424,275,,79200.0
10,29,26.06738355084618,424,327,,79200.0
10,30,34.64396984031482,1577,1671,,79200.0
10,31,37.64312181854876,1577,1773,,79200.0
10,32,35.2807272400205,1577,1774,,79200.0
10,33,36.26721850778554,1577,1877,,79200.0
10,34,37.59957106472046,424,73,,79200.0
10,35,34.47025212398091,424,175,,79200.0
11,12,33.97002723666477,526,117,,79200.0
11,13,27.765974338311544,526,219,,79200.0
11,14,21.25207348233015,526,271,,79200.0
11,15,17.548817847404028,1629,1575,,79200.0
11,16,11.161164067312328,1629,1627,,79200.0
11,17,11.699286845423032,1629,1679,,79200.0
11,18,33.11762272649048,526,67,,79200.0
11,19,27.948249213780215,526,169,,79200.0
11,20,23.69513141714257,1629,1573,,79200.0
11,21,17.80797426700158,1629,1625,,79200.0
11,22,17.986434433319868,1629,1677,,79200.0
11,23,20.365167336693087,526,427,,79200.0
11,24,33.08963723158127,1629,1570,,79200.0
11,25,27.896186551898072,1629,1622,,79200.0
11,26,24.58728865985707,1629,1623,,79200.0
11,27,28.847662855492405,1629,1725,,79200.0
11,28,28.402073121021843,1629,1777,,79200.0
11,29,28.587143199937618,1629,1829,,79200.0
11,30,36.348897097548814,1629,1671,,79200.0
11,31,39.34804907578276,1629,1773,,79200.0
11,32,36.77433474422034,1629,1774,,79200.0
11,33,37.520971562813905,1629,1877,,79200.0
11,34,40.44941530740886,1629,22,,79200.0
11,35,38.64038031002231,526,175,,79200.0
12,13,10.716243218557029,1369,1421,,79200.0
12,14,17.029800268183614,117,271,,79200.0
12,15,22.739909616122283,1369,1575,,79200.0
12,16,28.75335865321447,1369,1627,,79200.0
12,17,34.216031066517814,1369,1729,,79200.0
12,18,10.545361503233318,1369,1419,,79200.0
12,19,10.925021018703232,1369,1471,,79200.0
12,20,16.155335390384835,1369,1573,,79200.0
12,21,22.22749065682092,117,273,,79200.0
12,22,25.26295806893143,1369,1676,,79200.0
12,23,31.04919842456856,1369,1728,,79200.0
12,24,16.61350937241763,117,17,,79200.0
12,25,16.926705284097498,117,69,,79200.0
12,26,17.896703232690832,117,121,,79200.0
12,27,20.36062601926898,117,172,,79200.0
12,28,25.280672294874808,117,224,,79200.0
12,29,30.10320370431635,117,276,,79200.0
12,30,29.168014644482763,117,1772,,79200.0
12,31,29.954735079118386,117,1824,,79200.0
12,32,26.896756434439073,117,1926,,79200.0
12,33,28.005884227071903,117,21,,79200.0
12,34,29.621796218129916,117,73,,79200.0
12,35,29.73138897248248,117,175,,79200.0
13,14,10.825747369830387,219,271,,79200.0
13,15,16.95807084044523,1421,1575,,79200.0
13,16,23.193737563038486,1421,1627,,79200.0
13,17,28.977136837395086,219,477,,79200.0
13,18,10.944286606064015,1421,1419,,79200.0
13,19,11.125880630935956,1421,1471,,79200.0
13,20,11.044215239401995,219,221,,79200.0
13,21,16.68937782476641,1421,1625,,79200.0
13,22,19.93513403121372,1421,1676,,79200.0
13,23,25.960711531077106,1421,1728,,79200.0
13,24,21.919968842721783,219,17,,79200.0
13,25,21.592327520773363,1421,1571,,79200.0
13,26,21.74934242316511,1421,1623,,79200.0
13,27,17.914418761294417,219,223,,79200.0
13,28,20.954445841789695,219,224,,79200.0
13,29,26.22037663203805,219,276,,79200.0
13,30,30.646623916907977,1421,1671,,79200.0
13,31,33.64577589514192,1421,1773,,79200.0
13,32,30.75641730076167,219,1926,,79200.0
13,33,31.422145712587678,219,21,,79200.0
13,34,32.69504270760053,219,73,,79200.0
13,35,29.565723766860984,219,175,,79200.0
14,15,10.985989531617843,271,323,,79200.0
14,16,17.15673462101171,271,425,,79200.0
14,17,22.881307405441305,271,477,,79200.0
14,18,16.177395758009325,271,67,,79200.0
14,19,11.008022245299056,271,169,,79200.0
14,20,10.59608381572366,271,221,,79200.0
14,21,10.725946263226765,1523,1625,,79200.0
14,22,13.971702469674074,1523,1676,,79200.0
14,23,19.99727996953746,1523,1728,,79200.0
14,24,17.88578525065459,1523,1519,,79200.0
14,25,16.915134758664195,1523,1571,,79200.0
14,26,16.60101510645643,1523,1623,,79200.0
14,27,17.006296674941865,271,223,,79200.0
14,28,17.593329609933708,271,275,,79200.0
14,29,20.85050550380004,271,276,,79200.0
14,30,26.9459178547612,1523,1671,,79200.0
14,31,29.945069832995134,1523,1773,,79200.0
14,32,27.81157492556958,1523,1774,,79200.0
14,33,29.043513012565594,1523,1877,,79200.0
14,34,31.086463126241355,271,73,,79200.0
14,35,27.95714418550181,271,175,,79200.0
15,16,10.710112674075805,1575,1627,,79200.0
15,17,17.07703034070103,1575,1729,,79200.0
15,18,21.992687913994104,323,67,,79200.0
15,19,16.35004956049478,323,119,,79200.0
15,20,10.694641864511842,323,221,,79200.0
15,21,10.583273447800117,1575,1625,,79200.0
15,22,10.959798071102682,1575,1677,,79200.0
15,23,13.910197698751773,1575,1728,,79200.0
15,24,20.963389714779105,1575,1570,,79200.0
15,25,17.4596225597632,1575,1571,,79200.0
15,26,16.90103248787671,1575,1623,,79200.0
15,27,16.664076345902053,323,223,,79200.0
15,28,17.0069966690195,323,275,,79200.0
15,29,18.005756552371523,323,327,,79200.0
15,30,27.96475214619388,1575,1671,,79200.0
15,31,30.96390412442782,1575,1773,,79200.0
15,32,28.601509545899564,1575,1774,,79200.0
15,33,29.194746340424754,323,21,,79200.0
15,34,30.024244380582118,323,73,,79200.0
15,35,26.894925439842574,323,175,,79200.0
16,17,10.966858172965637,425,477,,79200.0
16,18,28.077156512836623,1627,1419,,79200.0
16,19,22.520794649888654,425,119,,79200.0
16,20,16.856426243814344,1627,1573,,79200.0
16,21,10.969269093673361,1627,1625,,79200.0
16,22,11.147729259991646,1627,1677,,79200.0
16,23,11.141706036283272,425,427,,79200.0
16,24,26.25093205825305,1627,1570,,79200.0
16,25,21.05748137856985,1627,1622,,79200.0
16,26,17.748583486528844,1627,1623,,79200.0
16,27,22.008957682164183,1627,1725,,79200.0
16,28,21.563367947693617,1627,1777,,79200.0
16,29,21.748438026609396,1627,1829,,79200.0
16,30,29.510191924220592,1627,1671,,79200.0
16,31,32.50934390245453,1627,1773,,79200.0
16,32,29.935629570892118,1627,1774,,79200.0
16,33,30.682266389485687,1627,1877,,79200.0
16,34,33.61071013408065,1627,22,,79200.0
16,35,30.80844585907354,425,175,,79200.0
17,18,32.952903376741,477,67,,79200.0
17,19,27.554377312751825,477,119,,79200.0
17,20,22.319098657117692,1729,1573,,79200.0
17,21,16.24666857518719,477,273,,79200.0
17,22,11.089223213094767,477,375,,79200.0
17,23,8.560875582544227,1729,1728,,79200.0
17,24,30.29689826882598,1729,1570,,79200.0
17,25,25.543667440518522,1729,1622,,79200.0
17,26,20.661831944235477,1729,1674,,79200.0
17,27,17.86713424182112,1729,1725,,79200.0
17,28,16.930359895918983,1729,1777,,79200.0
17,29,16.64429577815023,1729,1829,,79200.0
17,30,29.859420697173967,1729,1671,,79200.0
17,31,29.62976839421878,1729,1773,,79200.0
17,32,26.719327721847897,1729,1774,,79200.0
17,33,27.02574468906573,1729,1877,,79200.0
17,34,29.954188433660686,1729,22,,79200.0
17,35,27.79381612290573,1729,23,,79200.0
18,19,10.095932663836276,1419,1521,,79200.0
18,20,15.718470917284817,1419,1573,,79200.0
18,21,20.8999735928559,67,273,,79200.0
18,22,24.34228543338576,1419,1676,,79200.0
18,23,29.88181167275915,1419,1728,,79200.0
18,24,10.33906903287115,67,17,,79200.0
18,25,10.896377234061163,67,69,,79200.0
18,26,14.261409966807719,67,70,,79200.0
18,27,18.787380332169448,67,172,,79200.0
18,28,23.477268836891223,67,224,,79200.0
18,29,28.111354481120003,67,276,,79200.0
18,30,23.38341521758095,67,1772,,79200.0
18,31,24.40029342310062,67,1824,,79200.0
18,32,21.342314778421308,67,1926,,79200.0
18,33,22.6398883362669,67,21,,79200.0
18,34,24.36698643093549,67,73,,79200.0
18,35,27.608353782955124,67,74,,79200.0
19,20,10.091197168514476,119,221,,79200.0
19,21,15.501447528866729,119,273,,79200.0
19,22,19.0043839247341,1521,1676,,79200.0
19,23,24.543910164107487,1521,1728,,79200.0
19,24,9.887466244463441,119,17,,79200.0
19,25,10.17715937301481,1521,1571,,79200.0
19,26,9.863039720807045,1521,1623,,79200.0
19,27,13.634582891314793,119,172,,79200.0
19,28,18.55462916692062,119,224,,79200.0
19,29,23.377160576362154,119,276,,79200.0
19,30,20.207942469111813,1521,1671,,79200.0
19,31,23.207094447345753,1521,1773,,79200.0
19,32,20.170713306484885,119,1926,,79200.0
19,33,21.279841099117714,119,21,,79200.0
19,34,22.895753090175724,119,73,,79200.0
19,35,23.005345844528293,119,175,,79200.0
20,21,10.315781286639531,221,273,,79200.0
20,22,13.366025659531303,1573,1676,,79200.0
20,23,19.152266015168433,1573,1728,,79200.0
20,24,14.378815489041656,1573,1570,,79200.0
20,25,10.875048334025756,1573,1571,,79200.0
20,26,10.31645826213926,1573,1623,,79200.0
20,27,11.305992994423958,221,223,,79200.0
20,28,14.346020074919235,221,224,,79200.0
20,29,18.855656458200865,1573,1879,,79200.0
20,30,21.38017792045644,1573,1671,,79200.0
20,31,24.379329898690376,1573,1773,,79200.0
20,32,22.01693532016212,1573,1774,,79200.0
20,33,23.003426587927162,1573,1877,,79200.0
20,34,25.93187033252212,1573,22,,79200.0
20,35,22.957297999990526,221,175,,79200.0
21,22,7.710665561848595,1625,1676,,79200.0
21,23,13.736243061711981,1625,1728,,79200.0
21,24,19.018385766377687,273,1924,,79200.0
21,25,14.459404378902775,273,69,,79200.0
21,26,11.244223748256768,1625,1623,,79200.0
21,27,10.371657844687748,273,223,,79200.0
21,28,10.958690779679593,273,275,,79200.0
21,29,14.215866673545925,273,276,,79200.0
21,30,23.00583218594852,1625,1671,,79200.0
21,31,26.004984164182456,1625,1773,,79200.0
21,32,22.96701222088088,273,1926,,79200.0
21,33,23.392168487128775,273,21,,79200.0
21,34,24.451824295987244,273,73,,79200.0
21,35,21.322505355247692,273,175,,79200.0
22,23,8.293313194659103,1677,1728,,79200.0
22,24,22.04171431029882,1676,1570,,79200.0
22,25,17.077164070384146,1676,1622,,79200.0
22,26,11.955473062912834,1676,1674,,79200.0
22,27,9.932287634255834,325,223,,79200.0
22,28,10.189951303609481,1727,1777,,79200.0
22,29,9.90388718584073,1727,1829,,79200.0
22,30,21.755226063386246,1676,1671,,79200.0
22,31,22.88935980190928,1727,1773,,79200.0
22,32,19.978919129538397,1727,1774,,79200.0
22,33,20.28533609675622,1727,1877,,79200.0
22,34,23.213779841351183,1727,22,,79200.0
22,35,20.16313672819635,325,175,,79200.0
23,24,27.130065626876725,1728,1570,,79200.0
23,25,22.376834798569266,1728,1622,,79200.0
23,26,17.494999302286224,1728,1674,,79200.0
23,27,14.510833581939067,1779,1776,,79200.0
23,28,10.907833536807061,1779,1777,,79200.0
23,29,10.377298737660736,1779,1829,,79200.0
23,30,26.69258805522471,1728,1671,,79200.0
23,31,24.374090634856834,1779,1773,,79200.0
23,32,21.356885440544275,1779,1774,,79200.0
23,33,21.477565874659284,1779,1877,,79200.0
23,34,24.40600961925424,1779,22,,79200.0
23,35,22.016737462196367,1779,23,,79200.0
24,25,6.911492734283296,1924,18,,79200.0
24,26,11.907035371234947,1570,1673,,79200.0
24,27,16.43506257998256,1924,172,,79200.0
24,28,20.582330393194393,1570,1827,,79200.0
24,29,24.529371299496596,1873,1879,,79200.0
24,30,11.556048571504405,1873,1772,,79200.0
24,31,13.129182864335629,1873,1824,,79200.0
24,32,11.666112947822649,1924,1926,,79200.0
24,33,14.902629235680395,1924,1927,,79200.0
24,34,19.618162147692825,1924,22,,79200.0
24,35,23.149664825403917,1924,23,,79200.0
25,26,6.942485131320274,1622,1673,,79200.0
25,27,11.95633855090416,1622,1725,,79200.0
25,28,16.165825661459404,1622,1827,,79200.0
25,29,20.74006713543497,1622,1879,,79200.0
25,30,10.295731451576566,1925,1772,,79200.0
25,31,11.714296649234644,1925,1824,,79200.0
25,32,8.656318004555335,1925,1926,,79200.0
25,33,11.892834292413081,1925,1927,,79200.0
25,34,16.608367204425512,1925,22,,79200.0
25,35,20.1398698821366,1925,23,,79200.0
26,27,6.986952720963508,121,172,,79200.0
26,28,11.724209587011494,1674,1827,,79200.0
26,29,16.48418756341468,1674,1879,,79200.0
26,30,11.620547124322375,1673,1671,,79200.0
26,31,13.152368734772136,1724,1773,,79200.0
26,32,10.24192806240125,1724,1774,,79200.0
26,33,10.548345029619078,1724,1877,,79200.0
26,34,13.476788774214036,1724,22,,79200.0
26,35,16.35771567417701,121,175,,79200.0
27,28,6.918236525304316,173,224,,79200.0
27,29,11.920983375479207,1776,1879,,79200.0
27,30,16.27209180755961,1725,1671,,79200.0
27,31,13.487495684901251,122,1824,,79200.0
27,32,10.429517040221938,122,1926,,79200.0
27,33,11.538644832854766,122,21,,79200.0
27,34,13.154556823912776,122,73,,79200.0
27,35,11.736763810198072,173,175,,79200.0
28,29,6.989872544402347,1828,1879,,79200.0
28,30,19.913229941953595,1827,1772,,79200.0
28,31,15.081426387821708,1827,1824,,79200.0
28,32,11.776187588913977,1827,1825,,79200.0
28,33,10.3856351650781,1827,1877,,79200.0
28,34,13.314078909673057,1827,22,,79200.0
28,35,10.713487177082976,1827,23,,79200.0
29,30,24.380706683717484,1879,1772,,79200.0
29,31,19.5489031295856,1879,1824,,79200.0
29,32,14.900869168133525,1879,1876,,79200.0
29,33,11.599864530704904,1879,1877,,79200.0
29,34,13.178552715390033,1930,22,,79200.0
29,35,10.241234775078755,1930,23,,79200.0
30,31,8.237519449030058,1772,1773,,79200.0
30,32,11.79589922369816,1772,1774,,79200.0
30,33,16.338507350809962,1772,1927,,79200.0
30,34,21.054040262822394,1772,22,,79200.0
30,35,24.585542940533482,1772,23,,79200.0
31,32,8.269932210385619,1824,1825,,79200.0
31,33,11.506703796678075,1824,1927,,79200.0
31,34,16.222236708690506,1824,22,,79200.0
31,35,19.753739386401595,1824,23,,79200.0
32,33,6.858669835226003,1876,1927,,79200.0
32,34,11.574202747238434,1876,22,,79200.0
32,35,15.105705424949521,1876,23,,79200.0
33,34,8.216755057231207,21,22,,79200.0
33,35,11.748257734942294,21,23,,79200.0
34,35,8.336053889953666,73,74,,79200.0
0,1,11.256299348620308,1305,1357,,81000.0
0,2,18.49362277261089,303,457,,81000.0
0,3,25.110432872961056,303,509,,81000.0
0,4,29.06969510816257,303,560,,81000.0
0,5,35.55462697015442,1305,1614,,81000.0
0,6,11.21911516608139,303,253,,81000.0
0,7,11.264803055456483,303,305,,81000.0
0,8,15.089078375908803,1305,1458,,81000.0
0,9,22.398295258104643,1305,1560,,81000.0
0,10,28.53421367982652,1305,1612,,81000.0
0,11,35.06036457132665,1305,1664,,81000.0
0,12,20.739176659602812,1305,1404,,81000.0
0,13,14.568944389871334,303,306,,81000.0
0,14,20.76087519140304,303,358,,81000.0
0,15,24.39894230417658,303,409,,81000.0
0,16,28.44946488079454,1305,1714,,81000.0
0,17,35.226903841336714,1305,1766,,81000.0
0,18,26.359618742009403,303,154,,81000.0
0,19,26.50413615332427,303,206,,81000.0
0,20,21.021021385405927,303,308,,81000.0
0,21,26.825040506399528,303,360,,81000.0
0,22,32.66177850303737,303,412,,81000.0
0,23,35.718682973820826,303,463,,81000.0
0,24,32.067384451486795,303,52,,81000.0
0,25,31.8312067224904,303,104,,81000.0
0,26,32.21707355980612,303,156,,81000.0
0,27,27.92316375568257,303,310,,81000.0
0,28,30.715676199248247,303,311,,81000.0
0,29,35.997041612564324,303,363,,81000.0
0,30,42.38974391354507,1305,1707,,81000.0
0,31,43.86238954677937,303,1911,,81000.0
0,32,40.79367396159025,303,4,,81000.0
0,33,41.39180955345735,303,56,,81000.0
0,34,42.59887306038701,303,108,,81000.0
0,35,39.46052883580321,303,210,,81000.0
1,2,11.825992504557048,1357,1409,,81000.0
1,3,18.487217760128107,1357,1511,,81000.0
1,4,22.839554543229404,355,560,,81000.0
1,5,29.14160783014909,1357,1614,,81000.0
1,6,11.400821699742277,1357,1355,,81000.0
1,7,11.936257053061276,355,305,,81000.0
1,8,11.919567481281833,355,407,,81000.0
1,9,18.27740620379132,355,459,,81000.0
1,10,22.121194539821193,1357,1612,,81000.0
1,11,28.788354085741638,1357,1664,,81000.0
1,12,20.785748003840478,1357,1404,,81000.0
1,13,15.112595025075056,355,306,,81000.0
1,14,14.82043600950104,355,358,,81000.0
1,15,18.45850312227458,355,409,,81000.0
1,16,24.59424849424011,355,461,,81000.0
1,17,29.112757476058363,1357,1766,,81000.0
1,18,26.707972488811812,1357,1506,,81000.0
1,19,26.693642345138898,355,206,,81000.0
1,20,21.210527577220553,355,308,,81000.0
1,21,21.294483128636422,355,360,,81000.0
1,22,27.367645557529844,355,412,,81000.0
1,23,30.424550028313305,355,463,,81000.0
1,24,32.25689064330142,355,52,,81000.0
1,25,31.803077532925137,355,104,,81000.0
1,26,31.952519937985272,355,156,,81000.0
1,27,27.65861013386172,355,310,,81000.0
1,28,28.15782031965952,355,362,,81000.0
1,29,31.19186858363399,355,363,,81000.0
1,30,43.27950529872573,1357,1707,,81000.0
1,31,43.35167980816365,355,1911,,81000.0
1,32,40.282964222974535,355,4,,81000.0
1,33,40.63829601505932,355,56,,81000.0
1,34,41.62572262304441,355,108,,81000.0
1,35,38.487378398460606,355,210,,81000.0
2,3,11.411769220942276,457,509,,81000.0
2,4,15.37103145614379,457,560,,81000.0
2,5,23.010513368589873,1409,1614,,81000.0
2,6,18.67898310787456,1409,1355,,81000.0
2,7,14.860841144412761,1409,1406,,81000.0
2,8,11.534556453363217,457,407,,81000.0
2,9,11.009510295663471,457,459,,81000.0
2,10,17.933331814473288,457,511,,81000.0
2,11,22.762349952051007,1409,1664,,81000.0
2,12,21.416978639931685,1409,1404,,81000.0
2,13,21.257458244782686,1409,1456,,81000.0
2,14,20.963779691741188,457,358,,81000.0
2,15,18.109651519948507,457,409,,81000.0
2,16,17.938916627927693,457,461,,81000.0
2,17,24.52845638687733,457,513,,81000.0
2,18,27.527938595056348,1409,1506,,81000.0
2,19,27.77558934967091,1409,1558,,81000.0
2,20,27.014363363424533,457,308,,81000.0
2,21,26.70042267268569,457,360,,81000.0
2,22,27.058256172040554,457,412,,81000.0
2,23,24.61273311936654,457,463,,81000.0
2,24,38.060726429505394,457,52,,81000.0
2,25,37.2090170769744,457,104,,81000.0
2,26,36.9128407668236,457,156,,81000.0
2,27,32.618930962700055,457,310,,81000.0
2,28,32.63909104069749,457,362,,81000.0
2,29,33.29471231088944,457,414,,81000.0
2,30,44.79437562563844,1409,1707,,81000.0
2,31,47.83295052920162,457,1911,,81000.0
2,32,44.7642349440125,457,4,,81000.0
2,33,44.626953637353175,457,56,,81000.0
2,34,45.137322354800546,457,108,,81000.0
2,35,41.99897813021674,457,210,,81000.0
3,4,8.481639023223444,509,560,,81000.0
3,5,15.338234031512291,1511,1614,,81000.0
3,6,24.95850323967622,1511,1355,,81000.0
3,7,18.809495263061407,509,305,,81000.0
3,8,11.790767656386166,509,407,,81000.0
3,9,11.193939033683307,509,459,,81000.0
3,10,11.225390238794342,509,511,,81000.0
3,11,15.090070614973426,1511,1664,,81000.0
3,12,27.035073658339922,1511,1404,,81000.0
